county,precinct,office,candidate,votes,district
Clark,736,U.S. House,Jon Porter,15,3
Clark,736,U.S. Senate,Jack Carter,13,
Clark,736,U.S. Senate,David Schumann,1,
Clark,736,U.S. Senate,John Ensign,15,
Clark,736,U.S. Senate,None Of These Candidates,1,
Clark,736,U.S. Senate,Brendan Trainor,2,
Clark,736,Attorney General,Don Chairez,0,
Clark,736,Attorney General,Catherine Cortez Masto,0,
Clark,736,Attorney General,None Of These Candidates,0,
Clark,736,Governor,Craig Bergland,0,
Clark,736,Governor,Jim Gibbons,0,
Clark,736,Governor,Christopher Hansen,0,
Clark,736,Governor,None Of These Candidates,0,
Clark,736,Governor,Dina Titus,0,
Clark,736,State House,Lou Epton,0,18
Clark,736,State House,Ken Jarvis,0,18
Clark,736,State House,Mark Manendo,0,18
Clark,736,State Senate,Warren Hardy,0,12
Clark,736,State Senate,Mary Martinez,0,12
Clark,736,U.S. House,Tessa Hafen,0,3
Clark,736,U.S. House,Joshua Hansen,0,3
Clark,736,U.S. House,Joseph Silvestri,0,3
Clark,736,U.S. House,Jon Porter,0,3
Clark,736,U.S. Senate,Jack Carter,0,
Clark,736,U.S. Senate,David Schumann,0,
Clark,736,U.S. Senate,John Ensign,0,
Clark,736,U.S. Senate,None Of These Candidates,0,
Clark,736,U.S. Senate,Brendan Trainor,0,
Clark,737,Attorney General,Don Chairez,80,
Clark,737,Attorney General,Catherine Cortez Masto,135,
Clark,737,Attorney General,None Of These Candidates,16,
Clark,737,Governor,Craig Bergland,2,
Clark,737,Governor,Jim Gibbons,84,
Clark,737,Governor,Christopher Hansen,10,
Clark,737,Governor,None Of These Candidates,10,
Clark,737,Governor,Dina Titus,126,
Clark,737,State House,Steven Dempsey,41,14
Clark,737,State House,Ellen Koivisto,167,14
Clark,737,State Senate,Bob Coffin,186,10
Clark,737,U.S. House,Tessa Hafen,129,3
Clark,737,U.S. House,Joshua Hansen,5,3
Clark,737,U.S. House,Joseph Silvestri,10,3
Clark,737,U.S. House,Jon Porter,83,3
Clark,737,U.S. Senate,Jack Carter,122,
Clark,737,U.S. Senate,David Schumann,2,
Clark,737,U.S. Senate,John Ensign,104,
Clark,737,U.S. Senate,None Of These Candidates,3,
Clark,737,U.S. Senate,Brendan Trainor,1,
Clark,737,Attorney General,Don Chairez,1,
Clark,737,Attorney General,Catherine Cortez Masto,16,
Clark,737,Attorney General,None Of These Candidates,0,
Clark,737,Governor,Craig Bergland,0,
Clark,737,Governor,Jim Gibbons,3,
Clark,737,Governor,Christopher Hansen,0,
Clark,737,Governor,None Of These Candidates,1,
Clark,737,Governor,Dina Titus,13,
Clark,737,State House,Steven Dempsey,1,14
Clark,737,State House,Ellen Koivisto,16,14
Clark,737,State Senate,Bob Coffin,17,10
Clark,737,U.S. House,Tessa Hafen,14,3
Clark,737,U.S. House,Joshua Hansen,1,3
Clark,737,U.S. House,Joseph Silvestri,0,3
Clark,737,U.S. House,Jon Porter,2,3
Clark,737,U.S. Senate,Jack Carter,11,
Clark,737,U.S. Senate,David Schumann,1,
Clark,737,U.S. Senate,John Ensign,4,
Clark,737,U.S. Senate,None Of These Candidates,1,
Clark,737,U.S. Senate,Brendan Trainor,0,
Clark,737,Attorney General,Don Chairez,7,
Clark,737,Attorney General,Catherine Cortez Masto,25,
Clark,737,Attorney General,None Of These Candidates,5,
Clark,737,Governor,Craig Bergland,0,
Clark,737,Governor,Jim Gibbons,4,
Clark,737,Governor,Christopher Hansen,2,
Clark,737,Governor,None Of These Candidates,4,
Clark,737,Governor,Dina Titus,27,
Clark,737,State House,Steven Dempsey,5,14
Clark,737,State House,Ellen Koivisto,31,14
Clark,737,State Senate,Maggie Carlton,27,2
Clark,737,State Senate,Tino Mendoza,9,2
Clark,737,U.S. House,Tessa Hafen,23,3
Clark,737,U.S. House,Joshua Hansen,4,3
Clark,737,U.S. House,Joseph Silvestri,0,3
Clark,737,U.S. House,Jon Porter,10,3
Clark,737,U.S. Senate,Jack Carter,21,
Clark,737,U.S. Senate,David Schumann,1,
Clark,737,U.S. Senate,John Ensign,12,
Clark,737,U.S. Senate,None Of These Candidates,3,
Clark,737,U.S. Senate,Brendan Trainor,0,
Clark,737,Attorney General,Don Chairez,30,
Clark,737,Attorney General,Catherine Cortez Masto,90,
Clark,737,Attorney General,None Of These Candidates,3,
Clark,737,Governor,Craig Bergland,2,
Clark,737,Governor,Jim Gibbons,38,
Clark,737,Governor,Christopher Hansen,4,
Clark,737,Governor,None Of These Candidates,5,
Clark,737,Governor,Dina Titus,75,
Clark,737,State House,Steven Dempsey,19,14
Clark,737,State House,Ellen Koivisto,96,14
Clark,737,State Senate,Maggie Carlton,91,2
Clark,737,State Senate,Tino Mendoza,30,2
Clark,737,U.S. House,Tessa Hafen,79,3
Clark,737,U.S. House,Joshua Hansen,4,3
Clark,737,U.S. House,Joseph Silvestri,0,3
Clark,737,U.S. House,Jon Porter,39,3
Clark,737,U.S. Senate,Jack Carter,69,
Clark,737,U.S. Senate,David Schumann,2,
Clark,737,U.S. Senate,John Ensign,48,
Clark,737,U.S. Senate,None Of These Candidates,5,
Clark,737,U.S. Senate,Brendan Trainor,0,
Clark,737,Attorney General,Don Chairez,183,
Clark,737,Attorney General,Catherine Cortez Masto,318,
Clark,737,Attorney General,None Of These Candidates,23,
Clark,737,Governor,Craig Bergland,5,
Clark,737,Governor,Jim Gibbons,222,
Clark,737,Governor,Christopher Hansen,22,
Clark,737,Governor,None Of These Candidates,26,
Clark,737,Governor,Dina Titus,254,
Clark,737,State House,Steven Dempsey,142,14
Clark,737,State House,Ellen Koivisto,362,14
Clark,737,U.S. House,Tessa Hafen,247,3
Clark,737,U.S. House,Joshua Hansen,20,3
Clark,737,U.S. House,Joseph Silvestri,12,3
Clark,737,U.S. House,Jon Porter,241,3
Clark,737,U.S. Senate,Jack Carter,228,
Clark,737,U.S. Senate,David Schumann,5,
Clark,737,U.S. Senate,John Ensign,281,
Clark,737,U.S. Senate,None Of These Candidates,9,
Clark,737,U.S. Senate,Brendan Trainor,6,
Clark,737,Attorney General,Don Chairez,203,
Clark,737,Attorney General,Catherine Cortez Masto,286,
Clark,737,Attorney General,None Of These Candidates,18,
Clark,737,Governor,Craig Bergland,6,
Clark,737,Governor,Jim Gibbons,251,
Clark,737,Governor,Christopher Hansen,18,
Clark,737,Governor,None Of These Candidates,11,
Clark,737,Governor,Dina Titus,224,
Clark,737,State House,Steven Dempsey,116,14
Clark,737,State House,Ellen Koivisto,356,14
Clark,737,U.S. House,Tessa Hafen,229,3
Clark,737,U.S. House,Joshua Hansen,13,3
Clark,737,U.S. House,Joseph Silvestri,12,3
Clark,737,U.S. House,Jon Porter,250,3
Clark,737,U.S. Senate,Jack Carter,206,
Clark,737,U.S. Senate,David Schumann,3,
Clark,737,U.S. Senate,John Ensign,292,
Clark,737,U.S. Senate,None Of These Candidates,5,
Clark,737,U.S. Senate,Brendan Trainor,4,
Clark,737,Attorney General,Don Chairez,118,
Clark,737,Attorney General,Catherine Cortez Masto,174,
Clark,737,Attorney General,None Of These Candidates,18,
Clark,737,Governor,Craig Bergland,2,
Clark,737,Governor,Jim Gibbons,142,
Clark,737,Governor,Christopher Hansen,13,
Clark,737,Governor,None Of These Candidates,10,
Clark,737,Governor,Dina Titus,145,
Clark,737,State House,Bradley Smith,106,19
Clark,737,State House,Jerry Claborn,171,19
Clark,737,U.S. House,Tessa Hafen,138,3
Clark,737,U.S. House,Joshua Hansen,15,3
Clark,737,U.S. House,Joseph Silvestri,3,3
Clark,737,U.S. House,Jon Porter,154,3
Clark,737,U.S. Senate,Jack Carter,133,
Clark,737,U.S. Senate,David Schumann,1,
Clark,737,U.S. Senate,John Ensign,177,
Clark,737,U.S. Senate,None Of These Candidates,3,
Clark,737,U.S. Senate,Brendan Trainor,1,
Clark,737,Attorney General,Don Chairez,158,
Clark,737,Attorney General,Catherine Cortez Masto,295,
Clark,737,Attorney General,None Of These Candidates,20,
Clark,737,Governor,Craig Bergland,2,
Clark,737,Governor,Jim Gibbons,215,
Clark,737,Governor,Christopher Hansen,18,
Clark,737,Governor,None Of These Candidates,20,
Clark,737,Governor,Dina Titus,228,
Clark,737,State House,Steven Dempsey,124,14
Clark,737,State House,Ellen Koivisto,315,14
Clark,737,U.S. House,Tessa Hafen,234,3
Clark,737,U.S. House,Joshua Hansen,6,3
Clark,737,U.S. House,Joseph Silvestri,9,3
Clark,737,U.S. House,Jon Porter,230,3
Clark,737,U.S. Senate,Jack Carter,216,
Clark,737,U.S. Senate,David Schumann,3,
Clark,737,U.S. Senate,John Ensign,256,
Clark,737,U.S. Senate,None Of These Candidates,6,
Clark,737,U.S. Senate,Brendan Trainor,3,
Clark,738,Attorney General,Don Chairez,293,
Clark,738,Attorney General,Catherine Cortez Masto,428,
Clark,738,Attorney General,None Of These Candidates,36,
Clark,738,Governor,Craig Bergland,9,
Clark,738,Governor,Jim Gibbons,378,
Clark,738,Governor,Christopher Hansen,23,
Clark,738,Governor,None Of These Candidates,21,
Clark,738,Governor,Dina Titus,331,
Clark,738,State House,Bradley Smith,168,19
Clark,738,State House,Jerry Claborn,506,19
Clark,738,State Senate,Warren Hardy,457,12
Clark,738,State Senate,Mary Martinez,254,12
Clark,738,U.S. House,Tessa Hafen,326,3
Clark,738,U.S. House,Joshua Hansen,19,3
Clark,738,U.S. House,Joseph Silvestri,16,3
Clark,738,U.S. House,Jon Porter,395,3
Clark,738,U.S. Senate,Jack Carter,322,
Clark,738,U.S. Senate,David Schumann,7,
Clark,738,U.S. Senate,John Ensign,424,
Clark,738,U.S. Senate,None Of These Candidates,8,
Clark,738,U.S. Senate,Brendan Trainor,2,
Clark,738,Attorney General,Don Chairez,140,
Clark,738,Attorney General,Catherine Cortez Masto,109,
Clark,738,Attorney General,None Of These Candidates,9,
Clark,738,Governor,Craig Bergland,3,
Clark,738,Governor,Jim Gibbons,149,
Clark,738,Governor,Christopher Hansen,14,
Clark,738,Governor,None Of These Candidates,11,
Clark,738,Governor,Dina Titus,85,
Clark,738,State House,Steven Dempsey,99,14
Clark,738,State House,Ellen Koivisto,136,14
Clark,738,State Senate,Warren Hardy,173,12
Clark,738,State Senate,Mary Martinez,72,12
Clark,738,U.S. House,Tessa Hafen,78,3
Clark,738,U.S. House,Joshua Hansen,9,3
Clark,738,U.S. House,Joseph Silvestri,7,3
Clark,738,U.S. House,Jon Porter,165,3
Clark,738,U.S. Senate,Jack Carter,77,
Clark,738,U.S. Senate,David Schumann,5,
Clark,738,U.S. Senate,John Ensign,179,
Clark,738,U.S. Senate,None Of These Candidates,1,
Clark,738,U.S. Senate,Brendan Trainor,1,
Clark,738,Attorney General,Don Chairez,107,
Clark,738,Attorney General,Catherine Cortez Masto,243,
Clark,738,Attorney General,None Of These Candidates,17,
Clark,738,Governor,Craig Bergland,8,
Clark,738,Governor,Jim Gibbons,125,
Clark,738,Governor,Christopher Hansen,16,
Clark,738,Governor,None Of These Candidates,16,
Clark,738,Governor,Dina Titus,207,
Clark,738,State House,Bradley Smith,119,19
Clark,738,State House,Jerry Claborn,219,19
Clark,738,U.S. House,Tessa Hafen,206,3
Clark,738,U.S. House,Joshua Hansen,8,3
Clark,738,U.S. House,Joseph Silvestri,10,3
Clark,738,U.S. House,Jon Porter,141,3
Clark,738,U.S. Senate,Jack Carter,206,
Clark,738,U.S. Senate,David Schumann,1,
Clark,738,U.S. Senate,John Ensign,155,
Clark,738,U.S. Senate,None Of These Candidates,9,
Clark,738,U.S. Senate,Brendan Trainor,4,
Clark,738,Attorney General,Don Chairez,25,
Clark,738,Attorney General,Catherine Cortez Masto,114,
Clark,738,Attorney General,None Of These Candidates,10,
Clark,738,Governor,Craig Bergland,5,
Clark,738,Governor,Jim Gibbons,45,
Clark,738,Governor,Christopher Hansen,6,
Clark,738,Governor,None Of These Candidates,8,
Clark,738,Governor,Dina Titus,89,
Clark,738,State House,Bradley Smith,41,19
Clark,738,State House,Jerry Claborn,93,19
Clark,738,U.S. House,Tessa Hafen,90,3
Clark,738,U.S. House,Joshua Hansen,6,3
Clark,738,U.S. House,Joseph Silvestri,7,3
Clark,738,U.S. House,Jon Porter,46,3
Clark,738,U.S. Senate,Jack Carter,100,
Clark,738,U.S. Senate,David Schumann,2,
Clark,738,U.S. Senate,John Ensign,50,
Clark,738,U.S. Senate,None Of These Candidates,1,
Clark,738,U.S. Senate,Brendan Trainor,0,
Clark,738,Attorney General,Don Chairez,63,
Clark,738,Attorney General,Catherine Cortez Masto,94,
Clark,738,Attorney General,None Of These Candidates,12,
Clark,738,Governor,Craig Bergland,3,
Clark,738,Governor,Jim Gibbons,74,
Clark,738,Governor,Christopher Hansen,9,
Clark,738,Governor,None Of These Candidates,5,
Clark,738,Governor,Dina Titus,78,
Clark,738,State House,Bradley Smith,43,19
Clark,738,State House,Jerry Claborn,101,19
Clark,738,U.S. House,Tessa Hafen,77,3
Clark,738,U.S. House,Joshua Hansen,16,3
Clark,738,U.S. House,Joseph Silvestri,3,3
Clark,738,U.S. House,Jon Porter,70,3
Clark,738,U.S. Senate,Jack Carter,70,
Clark,738,U.S. Senate,David Schumann,4,
Clark,738,U.S. Senate,John Ensign,89,
Clark,738,U.S. Senate,None Of These Candidates,1,
Clark,738,U.S. Senate,Brendan Trainor,4,
Clark,738,Attorney General,Don Chairez,106,
Clark,738,Attorney General,Catherine Cortez Masto,103,
Clark,738,Attorney General,None Of These Candidates,26,
Clark,738,Governor,Craig Bergland,3,
Clark,738,Governor,Jim Gibbons,115,
Clark,738,Governor,Christopher Hansen,12,
Clark,738,Governor,None Of These Candidates,5,
Clark,738,Governor,Dina Titus,103,
Clark,738,State House,Joe Hardy,128,20
Clark,738,State House,Art Lynch,97,20
Clark,738,State Senate,Warren Hardy,153,12
Clark,738,State Senate,Mary Martinez,63,12
Clark,738,U.S. House,Tessa Hafen,97,3
Clark,738,U.S. House,Joshua Hansen,9,3
Clark,738,U.S. House,Joseph Silvestri,9,3
Clark,738,U.S. House,Jon Porter,119,3
Clark,738,U.S. Senate,Jack Carter,97,
Clark,738,U.S. Senate,David Schumann,2,
Clark,738,U.S. Senate,John Ensign,133,
Clark,738,U.S. Senate,None Of These Candidates,6,
Clark,738,U.S. Senate,Brendan Trainor,0,
Clark,738,Attorney General,Don Chairez,175,
Clark,738,Attorney General,Catherine Cortez Masto,335,
Clark,738,Attorney General,None Of These Candidates,35,
Clark,738,Governor,Craig Bergland,9,
Clark,738,Governor,Jim Gibbons,197,
Clark,738,Governor,Christopher Hansen,29,
Clark,738,Governor,None Of These Candidates,25,
Clark,738,Governor,Dina Titus,293,
Clark,738,State House,Lou Epton,29,18
Clark,738,State House,Ken Jarvis,159,18
Clark,738,State House,Mark Manendo,348,18
Clark,738,State Senate,Terry Care,430,7
Clark,738,U.S. House,Tessa Hafen,276,3
Clark,738,U.S. House,Joshua Hansen,23,3
Clark,738,U.S. House,Joseph Silvestri,23,3
Clark,738,U.S. House,Jon Porter,223,3
Clark,738,U.S. Senate,Jack Carter,282,
Clark,738,U.S. Senate,David Schumann,10,
Clark,738,U.S. Senate,John Ensign,249,
Clark,738,U.S. Senate,None Of These Candidates,7,
Clark,738,U.S. Senate,Brendan Trainor,6,
Clark,738,Attorney General,Don Chairez,95,
Clark,738,Attorney General,Catherine Cortez Masto,282,
Clark,738,Attorney General,None Of These Candidates,23,
Clark,738,Governor,Craig Bergland,6,
Clark,738,Governor,Jim Gibbons,124,
Clark,738,Governor,Christopher Hansen,20,
Clark,738,Governor,None Of These Candidates,16,
Clark,738,Governor,Dina Titus,235,
Clark,738,State House,Lou Epton,16,18
Clark,738,State House,Ken Jarvis,74,18
Clark,738,State House,Mark Manendo,305,18
Clark,738,State Senate,Terry Care,334,7
Clark,738,U.S. House,Tessa Hafen,229,3
Clark,738,U.S. House,Joshua Hansen,25,3
Clark,738,U.S. House,Joseph Silvestri,11,3
Clark,738,U.S. House,Jon Porter,128,3
Clark,738,U.S. Senate,Jack Carter,239,
Clark,738,U.S. Senate,David Schumann,6,
Clark,738,U.S. Senate,John Ensign,149,
Clark,738,U.S. Senate,None Of These Candidates,3,
Clark,738,U.S. Senate,Brendan Trainor,4,
Clark,738,Attorney General,Don Chairez,213,
Clark,738,Attorney General,Catherine Cortez Masto,460,
Clark,738,Attorney General,None Of These Candidates,45,
Clark,738,Governor,Craig Bergland,5,
Clark,738,Governor,Jim Gibbons,291,
Clark,738,Governor,Christopher Hansen,22,
Clark,738,Governor,None Of These Candidates,19,
Clark,738,Governor,Dina Titus,392,
Clark,738,State House,Lou Epton,27,18
Clark,738,State House,Ken Jarvis,207,18
Clark,738,State House,Mark Manendo,479,18
Clark,738,State Senate,Terry Care,570,7
Clark,738,U.S. House,Tessa Hafen,369,3
Clark,738,U.S. House,Joshua Hansen,24,3
Clark,738,U.S. House,Joseph Silvestri,17,3
Clark,738,U.S. House,Jon Porter,311,3
Clark,738,U.S. Senate,Jack Carter,359,
Clark,738,U.S. Senate,David Schumann,8,
Clark,738,U.S. Senate,John Ensign,358,
Clark,738,U.S. Senate,None Of These Candidates,6,
Clark,738,U.S. Senate,Brendan Trainor,2,
Clark,739,Attorney General,Don Chairez,69,
Clark,739,Attorney General,Catherine Cortez Masto,158,
Clark,739,Attorney General,None Of These Candidates,21,
Clark,739,Governor,Craig Bergland,5,
Clark,739,Governor,Jim Gibbons,99,
Clark,739,Governor,Christopher Hansen,15,
Clark,739,Governor,None Of These Candidates,10,
Clark,739,Governor,Dina Titus,125,
Clark,739,State House,Lou Epton,19,18
Clark,739,State House,Ken Jarvis,62,18
Clark,739,State House,Mark Manendo,165,18
Clark,739,State Senate,Terry Care,194,7
Clark,739,U.S. House,Tessa Hafen,129,3
Clark,739,U.S. House,Joshua Hansen,13,3
Clark,739,U.S. House,Joseph Silvestri,5,3
Clark,739,U.S. House,Jon Porter,103,3
Clark,739,U.S. Senate,Jack Carter,134,
Clark,739,U.S. Senate,David Schumann,4,
Clark,739,U.S. Senate,John Ensign,106,
Clark,739,U.S. Senate,None Of These Candidates,4,
Clark,739,U.S. Senate,Brendan Trainor,5,
Clark,739,Attorney General,Don Chairez,63,
Clark,739,Attorney General,Catherine Cortez Masto,181,
Clark,739,Attorney General,None Of These Candidates,18,
Clark,739,Governor,Craig Bergland,3,
Clark,739,Governor,Jim Gibbons,82,
Clark,739,Governor,Christopher Hansen,10,
Clark,739,Governor,None Of These Candidates,12,
Clark,739,Governor,Dina Titus,156,
Clark,739,State House,Lou Epton,17,18
Clark,739,State House,Ken Jarvis,63,18
Clark,739,State House,Mark Manendo,175,18
Clark,739,State Senate,Terry Care,212,7
Clark,739,U.S. House,Tessa Hafen,145,3
Clark,739,U.S. House,Joshua Hansen,12,3
Clark,739,U.S. House,Joseph Silvestri,8,3
Clark,739,U.S. House,Jon Porter,89,3
Clark,739,U.S. Senate,Jack Carter,143,
Clark,739,U.S. Senate,David Schumann,3,
Clark,739,U.S. Senate,John Ensign,108,
Clark,739,U.S. Senate,None Of These Candidates,5,
Clark,739,U.S. Senate,Brendan Trainor,4,
Clark,739,Attorney General,Don Chairez,157,
Clark,739,Attorney General,Catherine Cortez Masto,245,
Clark,739,Attorney General,None Of These Candidates,25,
Clark,739,Governor,Craig Bergland,9,
Clark,739,Governor,Jim Gibbons,185,
Clark,739,Governor,Christopher Hansen,22,
Clark,739,Governor,None Of These Candidates,20,
Clark,739,Governor,Dina Titus,197,
Clark,739,State House,Steven Grierson,200,23
Clark,739,State House,Rosemary Womack,220,23
Clark,739,State Senate,Warren Hardy,251,12
Clark,739,State Senate,Mary Martinez,150,12
Clark,739,U.S. House,Tessa Hafen,222,3
Clark,739,U.S. House,Joshua Hansen,10,3
Clark,739,U.S. House,Joseph Silvestri,15,3
Clark,739,U.S. House,Jon Porter,177,3
Clark,739,U.S. Senate,Jack Carter,181,
Clark,739,U.S. Senate,David Schumann,5,
Clark,739,U.S. Senate,John Ensign,232,
Clark,739,U.S. Senate,None Of These Candidates,7,
Clark,739,U.S. Senate,Brendan Trainor,7,
Clark,739,Attorney General,Don Chairez,144,
Clark,739,Attorney General,Catherine Cortez Masto,249,
Clark,739,Attorney General,None Of These Candidates,35,
Clark,739,Governor,Craig Bergland,5,
Clark,739,Governor,Jim Gibbons,195,
Clark,739,Governor,Christopher Hansen,17,
Clark,739,Governor,None Of These Candidates,24,
Clark,739,Governor,Dina Titus,190,
Clark,739,State House,Steven Grierson,202,23
Clark,739,State House,Rosemary Womack,214,23
Clark,739,State Senate,Warren Hardy,230,12
Clark,739,State Senate,Mary Martinez,157,12
Clark,739,U.S. House,Tessa Hafen,227,3
Clark,739,U.S. House,Joshua Hansen,11,3
Clark,739,U.S. House,Joseph Silvestri,10,3
Clark,739,U.S. House,Jon Porter,177,3
Clark,739,U.S. Senate,Jack Carter,190,
Clark,739,U.S. Senate,David Schumann,2,
Clark,739,U.S. Senate,John Ensign,222,
Clark,739,U.S. Senate,None Of These Candidates,10,
Clark,739,U.S. Senate,Brendan Trainor,7,
Clark,739,Attorney General,Don Chairez,150,
Clark,739,Attorney General,Catherine Cortez Masto,298,
Clark,739,Attorney General,None Of These Candidates,27,
Clark,739,Governor,Craig Bergland,3,
Clark,739,Governor,Jim Gibbons,193,
Clark,739,Governor,Christopher Hansen,24,
Clark,739,Governor,None Of These Candidates,25,
Clark,739,Governor,Dina Titus,237,
Clark,739,State House,Steven Grierson,214,23
Clark,739,State House,Rosemary Womack,245,23
Clark,739,State Senate,Warren Hardy,236,12
Clark,739,State Senate,Mary Martinez,191,12
Clark,739,U.S. House,Tessa Hafen,245,3
Clark,739,U.S. House,Joshua Hansen,22,3
Clark,739,U.S. House,Joseph Silvestri,20,3
Clark,739,U.S. House,Jon Porter,188,3
Clark,739,U.S. Senate,Jack Carter,218,
Clark,739,U.S. Senate,David Schumann,6,
Clark,739,U.S. Senate,John Ensign,242,
Clark,739,U.S. Senate,None Of These Candidates,9,
Clark,739,U.S. Senate,Brendan Trainor,9,
Clark,739,Attorney General,Don Chairez,183,
Clark,739,Attorney General,Catherine Cortez Masto,258,
Clark,739,Attorney General,None Of These Candidates,19,
Clark,739,Governor,Craig Bergland,5,
Clark,739,Governor,Jim Gibbons,189,
Clark,739,Governor,Christopher Hansen,10,
Clark,739,Governor,None Of These Candidates,19,
Clark,739,Governor,Dina Titus,238,
Clark,739,State House,Michael Smith,195,29
Clark,739,State House,Susan Gerhardt,255,29
Clark,739,State Senate,Tim Hagan,36,5
Clark,739,State Senate,Sandra Tiffany,178,5
Clark,739,State Senate,Joyce Woodhouse,234,5
Clark,739,U.S. House,Tessa Hafen,214,3
Clark,739,U.S. House,Joshua Hansen,10,3
Clark,739,U.S. House,Joseph Silvestri,10,3
Clark,739,U.S. House,Jon Porter,221,3
Clark,739,U.S. Senate,Jack Carter,210,
Clark,739,U.S. Senate,David Schumann,3,
Clark,739,U.S. Senate,John Ensign,239,
Clark,739,U.S. Senate,None Of These Candidates,5,
Clark,739,U.S. Senate,Brendan Trainor,3,
Clark,739,Attorney General,Don Chairez,0,
Clark,739,Attorney General,Catherine Cortez Masto,0,
Clark,739,Attorney General,None Of These Candidates,0,
Clark,739,Governor,Craig Bergland,0,
Clark,739,Governor,Jim Gibbons,0,
Clark,739,Governor,Christopher Hansen,0,
Clark,739,Governor,None Of These Candidates,0,
Clark,739,Governor,Dina Titus,0,
Clark,739,State House,Lou Epton,0,18
Clark,739,State House,Ken Jarvis,0,18
Clark,739,State House,Mark Manendo,0,18
Clark,739,State Senate,Terry Care,0,7
Clark,739,U.S. House,Tessa Hafen,0,3
Clark,739,U.S. House,Joshua Hansen,0,3
Clark,739,U.S. House,Joseph Silvestri,0,3
Clark,739,U.S. House,Jon Porter,0,3
Clark,739,U.S. Senate,Jack Carter,0,
Clark,739,U.S. Senate,David Schumann,0,
Clark,739,U.S. Senate,John Ensign,0,
Clark,739,U.S. Senate,None Of These Candidates,0,
Clark,739,U.S. Senate,Brendan Trainor,0,
Clark,739,Attorney General,Don Chairez,0,
Clark,739,Attorney General,Catherine Cortez Masto,0,
Clark,739,Attorney General,None Of These Candidates,0,
Clark,739,Governor,Craig Bergland,0,
Clark,739,Governor,Jim Gibbons,0,
Clark,739,Governor,Christopher Hansen,0,
Clark,739,Governor,None Of These Candidates,0,
Clark,739,Governor,Dina Titus,0,
Clark,739,State House,Lou Epton,0,18
Clark,739,State House,Ken Jarvis,0,18
Clark,739,State House,Mark Manendo,0,18
Clark,739,State Senate,Warren Hardy,0,12
Clark,739,State Senate,Mary Martinez,0,12
Clark,739,U.S. House,Tessa Hafen,0,3
Clark,739,U.S. House,Joshua Hansen,0,3
Clark,739,U.S. House,Joseph Silvestri,0,3
Clark,739,U.S. House,Jon Porter,0,3
Clark,739,U.S. Senate,Jack Carter,0,
Clark,739,U.S. Senate,David Schumann,0,
Clark,739,U.S. Senate,John Ensign,0,
Clark,739,U.S. Senate,None Of These Candidates,0,
Clark,739,U.S. Senate,Brendan Trainor,0,
Clark,740,Attorney General,Don Chairez,151,
Clark,740,Attorney General,Catherine Cortez Masto,337,
Clark,740,Attorney General,None Of These Candidates,31,
Clark,740,Governor,Craig Bergland,8,
Clark,740,Governor,Jim Gibbons,183,
Clark,740,Governor,Christopher Hansen,15,
Clark,740,Governor,None Of These Candidates,14,
Clark,740,Governor,Dina Titus,306,
Clark,740,State House,Michael Smith,157,29
Clark,740,State House,Susan Gerhardt,347,29
Clark,740,State Senate,Tim Hagan,36,5
Clark,740,State Senate,Sandra Tiffany,186,5
Clark,740,State Senate,Joyce Woodhouse,286,5
Clark,740,U.S. House,Tessa Hafen,308,3
Clark,740,U.S. House,Joshua Hansen,10,3
Clark,740,U.S. House,Joseph Silvestri,14,3
Clark,740,U.S. House,Jon Porter,190,3
Clark,740,U.S. Senate,Jack Carter,279,
Clark,740,U.S. Senate,David Schumann,3,
Clark,740,U.S. Senate,John Ensign,229,
Clark,740,U.S. Senate,None Of These Candidates,12,
Clark,740,U.S. Senate,Brendan Trainor,3,
Clark,740,Attorney General,Don Chairez,266,
Clark,740,Attorney General,Catherine Cortez Masto,374,
Clark,740,Attorney General,None Of These Candidates,30,
Clark,740,Governor,Craig Bergland,8,
Clark,740,Governor,Jim Gibbons,300,
Clark,740,Governor,Christopher Hansen,24,
Clark,740,Governor,None Of These Candidates,24,
Clark,740,Governor,Dina Titus,325,
Clark,740,State House,Michael Smith,274,29
Clark,740,State House,Susan Gerhardt,387,29
Clark,740,State Senate,Tim Hagan,52,5
Clark,740,State Senate,Sandra Tiffany,304,5
Clark,740,State Senate,Joyce Woodhouse,307,5
Clark,740,U.S. House,Tessa Hafen,332,3
Clark,740,U.S. House,Joshua Hansen,15,3
Clark,740,U.S. House,Joseph Silvestri,16,3
Clark,740,U.S. House,Jon Porter,311,3
Clark,740,U.S. Senate,Jack Carter,295,
Clark,740,U.S. Senate,David Schumann,7,
Clark,740,U.S. Senate,John Ensign,367,
Clark,740,U.S. Senate,None Of These Candidates,7,
Clark,740,U.S. Senate,Brendan Trainor,2,
Clark,740,Attorney General,Don Chairez,182,
Clark,740,Attorney General,Catherine Cortez Masto,265,
Clark,740,Attorney General,None Of These Candidates,31,
Clark,740,Governor,Craig Bergland,7,
Clark,740,Governor,Jim Gibbons,218,
Clark,740,Governor,Christopher Hansen,13,
Clark,740,Governor,None Of These Candidates,17,
Clark,740,Governor,Dina Titus,229,
Clark,740,State House,Michael Smith,204,29
Clark,740,State House,Susan Gerhardt,271,29
Clark,740,State Senate,Tim Hagan,21,5
Clark,740,State Senate,Sandra Tiffany,213,5
Clark,740,State Senate,Joyce Woodhouse,234,5
Clark,740,U.S. House,Tessa Hafen,230,3
Clark,740,U.S. House,Joshua Hansen,7,3
Clark,740,U.S. House,Joseph Silvestri,13,3
