county,precinct,office,candidate,votes,district
Clark,741,Attorney General,Catherine Cortez Masto,420,
Clark,741,Attorney General,Joel Hansen,30,
Clark,741,Attorney General,None Of These Candidates,30,
Clark,741,Governor,David Curtis,6,
Clark,741,Governor,Eugene Disimone,11,
Clark,741,Governor,Floyd Fitzgibbons,4,
Clark,741,Governor,Aaron Honig,2,
Clark,741,Governor,Lampitt Arthur Forest,6,
Clark,741,Governor,None Of These Candidates,18,
Clark,741,Governor,Rory Reid,360,
Clark,741,Governor,Brian Sandoval,332,
Clark,741,State House,Dan Hill,290,29
Clark,741,State House,Erin Lale,30,29
Clark,741,State House,April Mastroluca,384,29
Clark,741,State Senate,Michael Roberson,305,5
Clark,741,State Senate,Joyce Woodhouse,383,5
Clark,741,U.S. House,Joe Heck,295,3
Clark,741,U.S. House,Joseph Silvestri,12,3
Clark,741,U.S. House,Barry Michaels,23,3
Clark,741,U.S. House,Scott Narter,8,3
Clark,741,U.S. House,Dina Titus,390,3
Clark,741,U.S. Senate,Sharron Angle,267,
Clark,741,U.S. Senate,Scott Ashjian,8,
Clark,741,U.S. Senate,Tim Fasano,5,
Clark,741,U.S. Senate,Michael Haines,3,
Clark,741,U.S. Senate,Jesse Holland,2,
Clark,741,U.S. Senate,None Of These Candidates,24,
Clark,741,U.S. Senate,Jeffrey Reeves,4,
Clark,741,U.S. Senate,Harry Reid,427,
Clark,741,U.S. Senate,Wil Stand,2,
Clark,741,Attorney General,Travis Barrick,283,
Clark,741,Attorney General,Catherine Cortez Masto,351,
Clark,741,Attorney General,Joel Hansen,57,
Clark,741,Attorney General,None Of These Candidates,26,
Clark,741,Governor,David Curtis,9,
Clark,741,Governor,Eugene Disimone,5,
Clark,741,Governor,Floyd Fitzgibbons,3,
Clark,741,Governor,Aaron Honig,5,
Clark,741,Governor,Lampitt Arthur Forest,6,
Clark,741,Governor,None Of These Candidates,11,
Clark,741,Governor,Rory Reid,305,
Clark,741,Governor,Brian Sandoval,385,
Clark,741,State House,Dan Hill,344,29
Clark,741,State House,Erin Lale,27,29
Clark,741,State House,April Mastroluca,332,29
Clark,741,State Senate,Michael Roberson,363,5
Clark,741,State Senate,Joyce Woodhouse,326,5
Clark,741,U.S. House,Joe Heck,374,3
Clark,741,U.S. House,Joseph Silvestri,13,3
Clark,741,U.S. House,Barry Michaels,15,3
Clark,741,U.S. House,Scott Narter,6,3
Clark,741,U.S. House,Dina Titus,307,3
Clark,741,U.S. Senate,Sharron Angle,352,
Clark,741,U.S. Senate,Scott Ashjian,6,
Clark,741,U.S. Senate,Tim Fasano,2,
Clark,741,U.S. Senate,Michael Haines,4,
Clark,741,U.S. Senate,Jesse Holland,2,
Clark,741,U.S. Senate,None Of These Candidates,19,
Clark,741,U.S. Senate,Jeffrey Reeves,4,
Clark,741,U.S. Senate,Harry Reid,342,
Clark,741,U.S. Senate,Wil Stand,1,
Clark,741,Attorney General,Travis Barrick,211,
Clark,741,Attorney General,Catherine Cortez Masto,294,
Clark,741,Attorney General,Joel Hansen,35,
Clark,741,Attorney General,None Of These Candidates,23,
Clark,741,Governor,David Curtis,4,
Clark,741,Governor,Eugene Disimone,3,
Clark,741,Governor,Floyd Fitzgibbons,2,
Clark,741,Governor,Aaron Honig,2,
Clark,741,Governor,Lampitt Arthur Forest,3,
Clark,741,Governor,None Of These Candidates,4,
Clark,741,Governor,Rory Reid,283,
Clark,741,Governor,Brian Sandoval,278,
Clark,741,State House,Dan Hill,244,29
Clark,741,State House,Erin Lale,21,29
Clark,741,State House,April Mastroluca,289,29
Clark,741,State Senate,Michael Roberson,266,5
Clark,741,State Senate,Joyce Woodhouse,268,5
Clark,741,U.S. House,Joe Heck,279,3
Clark,741,U.S. House,Joseph Silvestri,10,3
Clark,741,U.S. House,Barry Michaels,10,3
Clark,741,U.S. House,Scott Narter,3,3
Clark,741,U.S. House,Dina Titus,271,3
Clark,741,U.S. Senate,Sharron Angle,260,
Clark,741,U.S. Senate,Scott Ashjian,6,
Clark,741,U.S. Senate,Tim Fasano,2,
Clark,741,U.S. Senate,Michael Haines,4,
Clark,741,U.S. Senate,Jesse Holland,2,
Clark,741,U.S. Senate,None Of These Candidates,6,
Clark,741,U.S. Senate,Jeffrey Reeves,1,
Clark,741,U.S. Senate,Harry Reid,297,
Clark,741,U.S. Senate,Wil Stand,1,
Clark,741,Attorney General,Travis Barrick,176,
Clark,741,Attorney General,Catherine Cortez Masto,298,
Clark,741,Attorney General,Joel Hansen,35,
Clark,741,Attorney General,None Of These Candidates,21,
Clark,741,Governor,David Curtis,2,
Clark,741,Governor,Eugene Disimone,4,
Clark,741,Governor,Floyd Fitzgibbons,0,
Clark,741,Governor,Aaron Honig,7,
Clark,741,Governor,Lampitt Arthur Forest,2,
Clark,741,Governor,None Of These Candidates,12,
Clark,741,Governor,Rory Reid,227,
Clark,741,Governor,Brian Sandoval,281,
Clark,741,State House,Dan Hill,243,29
Clark,741,State House,Erin Lale,14,29
Clark,741,State House,April Mastroluca,258,29
Clark,741,State Senate,Michael Roberson,239,5
Clark,741,State Senate,Joyce Woodhouse,257,5
Clark,741,U.S. House,Joe Heck,252,3
Clark,741,U.S. House,Joseph Silvestri,7,3
Clark,741,U.S. House,Barry Michaels,14,3
Clark,741,U.S. House,Scott Narter,2,3
Clark,741,U.S. House,Dina Titus,253,3
Clark,741,U.S. Senate,Sharron Angle,229,
Clark,741,U.S. Senate,Scott Ashjian,6,
Clark,741,U.S. Senate,Tim Fasano,0,
Clark,741,U.S. Senate,Michael Haines,4,
Clark,741,U.S. Senate,Jesse Holland,3,
Clark,741,U.S. Senate,None Of These Candidates,5,
Clark,741,U.S. Senate,Jeffrey Reeves,3,
Clark,741,U.S. Senate,Harry Reid,289,
Clark,741,U.S. Senate,Wil Stand,1,
Clark,741,Attorney General,Travis Barrick,232,
Clark,741,Attorney General,Catherine Cortez Masto,388,
Clark,741,Attorney General,Joel Hansen,55,
Clark,741,Attorney General,None Of These Candidates,30,
Clark,741,Governor,David Curtis,5,
Clark,741,Governor,Eugene Disimone,4,
Clark,741,Governor,Floyd Fitzgibbons,7,
Clark,741,Governor,Aaron Honig,7,
Clark,741,Governor,Lampitt Arthur Forest,3,
Clark,741,Governor,None Of These Candidates,11,
Clark,741,Governor,Rory Reid,358,
Clark,741,Governor,Brian Sandoval,327,
Clark,741,State House,Dan Hill,281,29
Clark,741,State House,Erin Lale,29,29
Clark,741,State House,April Mastroluca,365,29
Clark,741,State Senate,Michael Roberson,310,5
Clark,741,State Senate,Joyce Woodhouse,363,5
Clark,741,U.S. House,Joe Heck,296,3
Clark,741,U.S. House,Joseph Silvestri,13,3
Clark,741,U.S. House,Barry Michaels,17,3
Clark,741,U.S. House,Scott Narter,2,3
Clark,741,U.S. House,Dina Titus,371,3
Clark,741,U.S. Senate,Sharron Angle,281,
Clark,741,U.S. Senate,Scott Ashjian,2,
Clark,741,U.S. Senate,Tim Fasano,3,
Clark,741,U.S. Senate,Michael Haines,10,
Clark,741,U.S. Senate,Jesse Holland,2,
Clark,741,U.S. Senate,None Of These Candidates,13,
Clark,741,U.S. Senate,Jeffrey Reeves,2,
Clark,741,U.S. Senate,Harry Reid,406,
Clark,741,U.S. Senate,Wil Stand,2,
Clark,741,Attorney General,Travis Barrick,74,
Clark,741,Attorney General,Catherine Cortez Masto,143,
Clark,741,Attorney General,Joel Hansen,22,
Clark,741,Attorney General,None Of These Candidates,9,
Clark,741,Governor,David Curtis,1,
Clark,741,Governor,Eugene Disimone,0,
Clark,741,Governor,Floyd Fitzgibbons,3,
Clark,741,Governor,Aaron Honig,1,
Clark,741,Governor,Lampitt Arthur Forest,2,
Clark,741,Governor,None Of These Candidates,4,
Clark,741,Governor,Rory Reid,119,
Clark,741,Governor,Brian Sandoval,125,
Clark,741,State House,Dan Hill,114,29
Clark,741,State House,Erin Lale,8,29
Clark,741,State House,April Mastroluca,117,29
Clark,741,State Senate,Michael Roberson,120,5
Clark,741,State Senate,Joyce Woodhouse,114,5
Clark,741,U.S. House,Joe Heck,111,3
Clark,741,U.S. House,Joseph Silvestri,7,3
Clark,741,U.S. House,Barry Michaels,6,3
Clark,741,U.S. House,Scott Narter,4,3
Clark,741,U.S. House,Dina Titus,127,3
Clark,741,U.S. Senate,Sharron Angle,113,
Clark,741,U.S. Senate,Scott Ashjian,2,
Clark,741,U.S. Senate,Tim Fasano,2,
Clark,741,U.S. Senate,Michael Haines,0,
Clark,741,U.S. Senate,Jesse Holland,1,
Clark,741,U.S. Senate,None Of These Candidates,5,
Clark,741,U.S. Senate,Jeffrey Reeves,2,
Clark,741,U.S. Senate,Harry Reid,130,
Clark,741,U.S. Senate,Wil Stand,0,
Clark,741,Attorney General,Travis Barrick,61,
Clark,741,Attorney General,Catherine Cortez Masto,123,
Clark,741,Attorney General,Joel Hansen,14,
Clark,741,Attorney General,None Of These Candidates,11,
Clark,741,Governor,David Curtis,3,
Clark,741,Governor,Eugene Disimone,1,
Clark,741,Governor,Floyd Fitzgibbons,1,
Clark,741,Governor,Aaron Honig,0,
Clark,741,Governor,Lampitt Arthur Forest,1,
Clark,741,Governor,None Of These Candidates,4,
Clark,741,Governor,Rory Reid,105,
Clark,741,Governor,Brian Sandoval,100,
Clark,741,State House,Dan Hill,82,29
Clark,741,State House,Erin Lale,10,29
Clark,741,State House,April Mastroluca,112,29
Clark,741,State Senate,Michael Roberson,83,5
Clark,741,State Senate,Joyce Woodhouse,119,5
Clark,741,U.S. House,Joe Heck,84,3
Clark,741,U.S. House,Joseph Silvestri,5,3
Clark,741,U.S. House,Barry Michaels,8,3
Clark,741,U.S. House,Scott Narter,1,3
Clark,741,U.S. House,Dina Titus,112,3
Clark,741,U.S. Senate,Sharron Angle,75,
Clark,741,U.S. Senate,Scott Ashjian,2,
Clark,741,U.S. Senate,Tim Fasano,1,
Clark,741,U.S. Senate,Michael Haines,3,
Clark,741,U.S. Senate,Jesse Holland,0,
Clark,741,U.S. Senate,None Of These Candidates,5,
Clark,741,U.S. Senate,Jeffrey Reeves,1,
Clark,741,U.S. Senate,Harry Reid,128,
Clark,741,U.S. Senate,Wil Stand,0,
Clark,742,Attorney General,Travis Barrick,128,
Clark,742,Attorney General,Catherine Cortez Masto,204,
Clark,742,Attorney General,Joel Hansen,13,
Clark,742,Attorney General,None Of These Candidates,10,
Clark,742,Governor,David Curtis,2,
Clark,742,Governor,Eugene Disimone,1,
Clark,742,Governor,Floyd Fitzgibbons,2,
Clark,742,Governor,Aaron Honig,0,
Clark,742,Governor,Lampitt Arthur Forest,1,
Clark,742,Governor,None Of These Candidates,5,
Clark,742,Governor,Rory Reid,184,
Clark,742,Governor,Brian Sandoval,166,
Clark,742,State House,Dan Hill,156,29
Clark,742,State House,Erin Lale,8,29
Clark,742,State House,April Mastroluca,179,29
Clark,742,State Senate,Michael Roberson,157,5
Clark,742,State Senate,Joyce Woodhouse,175,5
Clark,742,U.S. House,Joe Heck,161,3
Clark,742,U.S. House,Joseph Silvestri,6,3
Clark,742,U.S. House,Barry Michaels,5,3
Clark,742,U.S. House,Scott Narter,1,3
Clark,742,U.S. House,Dina Titus,182,3
Clark,742,U.S. Senate,Sharron Angle,148,
Clark,742,U.S. Senate,Scott Ashjian,1,
Clark,742,U.S. Senate,Tim Fasano,1,
Clark,742,U.S. Senate,Michael Haines,2,
Clark,742,U.S. Senate,Jesse Holland,0,
Clark,742,U.S. Senate,None Of These Candidates,7,
Clark,742,U.S. Senate,Jeffrey Reeves,0,
Clark,742,U.S. Senate,Harry Reid,204,
Clark,742,U.S. Senate,Wil Stand,0,
Clark,742,Attorney General,Travis Barrick,157,
Clark,742,Attorney General,Catherine Cortez Masto,216,
Clark,742,Attorney General,Joel Hansen,26,
Clark,742,Attorney General,None Of These Candidates,18,
Clark,742,Governor,David Curtis,4,
Clark,742,Governor,Eugene Disimone,2,
Clark,742,Governor,Floyd Fitzgibbons,1,
Clark,742,Governor,Aaron Honig,4,
Clark,742,Governor,Lampitt Arthur Forest,0,
Clark,742,Governor,None Of These Candidates,7,
Clark,742,Governor,Rory Reid,181,
Clark,742,Governor,Brian Sandoval,224,
Clark,742,State House,Dan Hill,187,29
Clark,742,State House,Erin Lale,13,29
Clark,742,State House,April Mastroluca,207,29
Clark,742,State Senate,Michael Roberson,199,5
Clark,742,State Senate,Joyce Woodhouse,204,5
Clark,742,U.S. House,Joe Heck,197,3
Clark,742,U.S. House,Joseph Silvestri,3,3
Clark,742,U.S. House,Barry Michaels,9,3
Clark,742,U.S. House,Scott Narter,2,3
Clark,742,U.S. House,Dina Titus,206,3
Clark,742,U.S. Senate,Sharron Angle,186,
Clark,742,U.S. Senate,Scott Ashjian,2,
Clark,742,U.S. Senate,Tim Fasano,1,
Clark,742,U.S. Senate,Michael Haines,1,
Clark,742,U.S. Senate,Jesse Holland,2,
Clark,742,U.S. Senate,None Of These Candidates,20,
Clark,742,U.S. Senate,Jeffrey Reeves,1,
Clark,742,U.S. Senate,Harry Reid,213,
Clark,742,U.S. Senate,Wil Stand,0,
Clark,742,Attorney General,Travis Barrick,292,
Clark,742,Attorney General,Catherine Cortez Masto,484,
Clark,742,Attorney General,Joel Hansen,55,
Clark,742,Attorney General,None Of These Candidates,31,
Clark,742,Governor,David Curtis,5,
Clark,742,Governor,Eugene Disimone,7,
Clark,742,Governor,Floyd Fitzgibbons,4,
Clark,742,Governor,Aaron Honig,7,
Clark,742,Governor,Lampitt Arthur Forest,7,
Clark,742,Governor,None Of These Candidates,12,
Clark,742,Governor,Rory Reid,405,
Clark,742,Governor,Brian Sandoval,426,
Clark,742,State House,Dan Hill,362,29
Clark,742,State House,Erin Lale,42,29
Clark,742,State House,April Mastroluca,442,29
Clark,742,State Senate,Michael Roberson,377,5
Clark,742,State Senate,Joyce Woodhouse,446,5
Clark,742,U.S. House,Joe Heck,388,3
Clark,742,U.S. House,Joseph Silvestri,13,3
Clark,742,U.S. House,Barry Michaels,26,3
Clark,742,U.S. House,Scott Narter,6,3
Clark,742,U.S. House,Dina Titus,434,3
Clark,742,U.S. Senate,Sharron Angle,358,
Clark,742,U.S. Senate,Scott Ashjian,5,
Clark,742,U.S. Senate,Tim Fasano,3,
Clark,742,U.S. Senate,Michael Haines,4,
Clark,742,U.S. Senate,Jesse Holland,4,
Clark,742,U.S. Senate,None Of These Candidates,16,
Clark,742,U.S. Senate,Jeffrey Reeves,1,
Clark,742,U.S. Senate,Harry Reid,482,
Clark,742,U.S. Senate,Wil Stand,6,
Clark,742,Attorney General,Travis Barrick,177,
Clark,742,Attorney General,Catherine Cortez Masto,353,
Clark,742,Attorney General,Joel Hansen,39,
Clark,742,Attorney General,None Of These Candidates,26,
Clark,742,Governor,David Curtis,8,
Clark,742,Governor,Eugene Disimone,9,
Clark,742,Governor,Floyd Fitzgibbons,1,
Clark,742,Governor,Aaron Honig,3,
Clark,742,Governor,Lampitt Arthur Forest,9,
Clark,742,Governor,None Of These Candidates,15,
Clark,742,Governor,Rory Reid,314,
Clark,742,Governor,Brian Sandoval,250,
Clark,742,State House,Bob Irwin,225,16
Clark,742,State House,John Oceguera,330,16
Clark,742,State House,Kristie Turley,34,16
Clark,742,State Senate,Michael Roberson,232,5
Clark,742,State Senate,Joyce Woodhouse,342,5
Clark,742,U.S. House,Joe Heck,239,3
Clark,742,U.S. House,Joseph Silvestri,12,3
Clark,742,U.S. House,Barry Michaels,13,3
Clark,742,U.S. House,Scott Narter,4,3
Clark,742,U.S. House,Dina Titus,331,3
Clark,742,U.S. Senate,Sharron Angle,227,
Clark,742,U.S. Senate,Scott Ashjian,3,
Clark,742,U.S. Senate,Tim Fasano,0,
Clark,742,U.S. Senate,Michael Haines,3,
Clark,742,U.S. Senate,Jesse Holland,0,
Clark,742,U.S. Senate,None Of These Candidates,17,
Clark,742,U.S. Senate,Jeffrey Reeves,4,
Clark,742,U.S. Senate,Harry Reid,360,
Clark,742,U.S. Senate,Wil Stand,3,
Clark,742,Attorney General,Travis Barrick,189,
Clark,742,Attorney General,Catherine Cortez Masto,340,
Clark,742,Attorney General,Joel Hansen,43,
Clark,742,Attorney General,None Of These Candidates,35,
Clark,742,Governor,David Curtis,2,
Clark,742,Governor,Eugene Disimone,8,
Clark,742,Governor,Floyd Fitzgibbons,5,
Clark,742,Governor,Aaron Honig,1,
Clark,742,Governor,Lampitt Arthur Forest,8,
Clark,742,Governor,None Of These Candidates,12,
Clark,742,Governor,Rory Reid,321,
Clark,742,Governor,Brian Sandoval,266,
Clark,742,State House,Bob Irwin,225,16
Clark,742,State House,John Oceguera,344,16
Clark,742,State House,Kristie Turley,28,16
Clark,742,State Senate,Michael Roberson,244,5
Clark,742,State Senate,Joyce Woodhouse,333,5
Clark,742,U.S. House,Joe Heck,237,3
Clark,742,U.S. House,Joseph Silvestri,17,3
Clark,742,U.S. House,Barry Michaels,14,3
Clark,742,U.S. House,Scott Narter,2,3
Clark,742,U.S. House,Dina Titus,338,3
Clark,742,U.S. Senate,Sharron Angle,230,
Clark,742,U.S. Senate,Scott Ashjian,4,
Clark,742,U.S. Senate,Tim Fasano,0,
Clark,742,U.S. Senate,Michael Haines,6,
Clark,742,U.S. Senate,Jesse Holland,2,
Clark,742,U.S. Senate,None Of These Candidates,15,
Clark,742,U.S. Senate,Jeffrey Reeves,5,
Clark,742,U.S. Senate,Harry Reid,360,
Clark,742,U.S. Senate,Wil Stand,1,
Clark,742,Attorney General,Travis Barrick,103,
Clark,742,Attorney General,Catherine Cortez Masto,261,
Clark,742,Attorney General,Joel Hansen,24,
Clark,742,Attorney General,None Of These Candidates,13,
Clark,742,Governor,David Curtis,2,
Clark,742,Governor,Eugene Disimone,3,
Clark,742,Governor,Floyd Fitzgibbons,1,
Clark,742,Governor,Aaron Honig,4,
Clark,742,Governor,Lampitt Arthur Forest,2,
Clark,742,Governor,None Of These Candidates,7,
Clark,742,Governor,Rory Reid,247,
Clark,742,Governor,Brian Sandoval,145,
Clark,742,State House,Bob Irwin,129,16
Clark,742,State House,John Oceguera,250,16
Clark,742,State House,Kristie Turley,16,16
Clark,742,State Senate,Mark Manendo,248,7
Clark,742,State Senate,Anthony Wright,123,7
Clark,742,U.S. House,Joe Heck,130,3
Clark,742,U.S. House,Joseph Silvestri,7,3
Clark,742,U.S. House,Barry Michaels,9,3
Clark,742,U.S. House,Scott Narter,2,3
Clark,742,U.S. House,Dina Titus,252,3
Clark,742,U.S. Senate,Sharron Angle,131,
Clark,742,U.S. Senate,Scott Ashjian,1,
Clark,742,U.S. Senate,Tim Fasano,1,
Clark,742,U.S. Senate,Michael Haines,3,
Clark,742,U.S. Senate,Jesse Holland,0,
Clark,742,U.S. Senate,None Of These Candidates,5,
Clark,742,U.S. Senate,Jeffrey Reeves,2,
Clark,742,U.S. Senate,Harry Reid,267,
Clark,742,U.S. Senate,Wil Stand,1,
Clark,743,Attorney General,Travis Barrick,167,
Clark,743,Attorney General,Catherine Cortez Masto,338,
Clark,743,Attorney General,Joel Hansen,63,
Clark,743,Attorney General,None Of These Candidates,28,
Clark,743,Governor,David Curtis,9,
Clark,743,Governor,Eugene Disimone,4,
Clark,743,Governor,Floyd Fitzgibbons,5,
Clark,743,Governor,Aaron Honig,3,
Clark,743,Governor,Lampitt Arthur Forest,7,
Clark,743,Governor,None Of These Candidates,12,
Clark,743,Governor,Rory Reid,281,
Clark,743,Governor,Brian Sandoval,285,
Clark,743,State House,Monica Bean,284,23
Clark,743,State House,Melissa Woodbury,304,23
Clark,743,State Senate,Aaron Ford,263,12
Clark,743,State Senate,Joe Hardy,267,12
Clark,743,State Senate,Richard O'Dell,37,12
Clark,743,U.S. House,Joe Heck,231,3
Clark,743,U.S. House,Joseph Silvestri,7,3
Clark,743,U.S. House,Barry Michaels,40,3
Clark,743,U.S. House,Scott Narter,6,3
Clark,743,U.S. House,Dina Titus,312,3
Clark,743,U.S. Senate,Sharron Angle,213,
Clark,743,U.S. Senate,Scott Ashjian,4,
Clark,743,U.S. Senate,Tim Fasano,3,
Clark,743,U.S. Senate,Michael Haines,7,
Clark,743,U.S. Senate,Jesse Holland,2,
Clark,743,U.S. Senate,None Of These Candidates,17,
Clark,743,U.S. Senate,Jeffrey Reeves,4,
Clark,743,U.S. Senate,Harry Reid,349,
Clark,743,U.S. Senate,Wil Stand,4,
Clark,900,U.S. House,Shelley Berkley,23,1
Clark,900,U.S. House,Jonathan Hansen,0,1
Clark,900,U.S. House,Ed Klapproth,0,1
Clark,900,U.S. House,Kenneth Wegner,16,1
Clark,900,U.S. Senate,Sharron Angle,16,
Clark,900,U.S. Senate,Scott Ashjian,0,
Clark,900,U.S. Senate,Tim Fasano,0,
Clark,900,U.S. Senate,Michael Haines,0,
Clark,900,U.S. Senate,Jesse Holland,0,
Clark,900,U.S. Senate,None Of These Candidates,0,
Clark,900,U.S. Senate,Jeffrey Reeves,0,
Clark,900,U.S. Senate,Harry Reid,25,
Clark,900,U.S. Senate,Wil Stand,0,
Clark,900,U.S. House,Russell Best,,2
Clark,900,U.S. House,Dean Heller,,2
Clark,900,U.S. House,Nancy Price,,2
Clark,900,U.S. Senate,Sharron Angle,,
Clark,900,U.S. Senate,Scott Ashjian,,
Clark,900,U.S. Senate,Tim Fasano,,
Clark,900,U.S. Senate,Michael Haines,,
Clark,900,U.S. Senate,Jesse Holland,,
Clark,900,U.S. Senate,None Of These Candidates,,
Clark,900,U.S. Senate,Jeffrey Reeves,,
Clark,900,U.S. Senate,Harry Reid,,
Clark,900,U.S. Senate,Wil Stand,,
Clark,900,U.S. House,Joe Heck,28,3
Clark,900,U.S. House,Joseph Silvestri,3,3
Clark,900,U.S. House,Barry Michaels,0,3
Clark,900,U.S. House,Scott Narter,1,3
Clark,900,U.S. House,Dina Titus,39,3
Clark,900,U.S. Senate,Sharron Angle,30,
Clark,900,U.S. Senate,Scott Ashjian,0,
Clark,900,U.S. Senate,Tim Fasano,0,
Clark,900,U.S. Senate,Michael Haines,1,
Clark,900,U.S. Senate,Jesse Holland,1,
Clark,900,U.S. Senate,None Of These Candidates,1,
Clark,900,U.S. Senate,Jeffrey Reeves,0,
Clark,900,U.S. Senate,Harry Reid,40,
Clark,900,U.S. Senate,Wil Stand,0,
Clark,999,U.S. House,Shelley Berkley,433,1
Clark,999,U.S. House,Jonathan Hansen,12,1
Clark,999,U.S. House,Ed Klapproth,8,1
Clark,999,U.S. House,Kenneth Wegner,93,1
Clark,999,U.S. Senate,Sharron Angle,90,
Clark,999,U.S. Senate,Scott Ashjian,2,
Clark,999,U.S. Senate,Tim Fasano,2,
Clark,999,U.S. Senate,Michael Haines,3,
Clark,999,U.S. Senate,Jesse Holland,1,
Clark,999,U.S. Senate,None Of These Candidates,9,
Clark,999,U.S. Senate,Jeffrey Reeves,3,
Clark,999,U.S. Senate,Harry Reid,466,
Clark,999,U.S. Senate,Wil Stand,1,
Clark,999,U.S. House,Russell Best,0,2
Clark,999,U.S. House,Dean Heller,7,2
Clark,999,U.S. House,Nancy Price,6,2
Clark,999,U.S. Senate,Sharron Angle,6,
Clark,999,U.S. Senate,Scott Ashjian,0,
Clark,999,U.S. Senate,Tim Fasano,0,
Clark,999,U.S. Senate,Michael Haines,0,
Clark,999,U.S. Senate,Jesse Holland,0,
Clark,999,U.S. Senate,None Of These Candidates,0,
Clark,999,U.S. Senate,Jeffrey Reeves,0,
Clark,999,U.S. Senate,Harry Reid,7,
Clark,999,U.S. Senate,Wil Stand,0,
Clark,999,U.S. House,Joe Heck,228,3
Clark,999,U.S. House,Joseph Silvestri,21,3
Clark,999,U.S. House,Barry Michaels,31,3
Clark,999,U.S. House,Scott Narter,4,3
Clark,999,U.S. House,Dina Titus,411,3
Clark,999,U.S. Senate,Sharron Angle,197,
Clark,999,U.S. Senate,Scott Ashjian,3,
Clark,999,U.S. Senate,Tim Fasano,1,
Clark,999,U.S. Senate,Michael Haines,8,
Clark,999,U.S. Senate,Jesse Holland,5,
Clark,999,U.S. Senate,None Of These Candidates,10,
Clark,999,U.S. Senate,Jeffrey Reeves,7,
Clark,999,U.S. Senate,Harry Reid,488,
Clark,999,U.S. Senate,Wil Stand,1,
Clark,999,Attorney General,Travis Barrick,0,
Clark,999,Attorney General,Catherine Cortez Masto,0,
Clark,999,Attorney General,Joel Hansen,0,
Clark,999,Attorney General,None Of These Candidates,0,
Clark,999,Governor,David Curtis,0,
Clark,999,Governor,Eugene Disimone,0,
Clark,999,Governor,Floyd Fitzgibbons,0,
Clark,999,Governor,Aaron Honig,0,
Clark,999,Governor,Lampitt Arthur Forest,0,
Clark,999,Governor,None Of These Candidates,0,
Clark,999,Governor,Rory Reid,0,
Clark,999,Governor,Brian Sandoval,0,
Clark,999,U.S. Senate,Sharron Angle,0,
Clark,999,U.S. Senate,Scott Ashjian,0,
Clark,999,U.S. Senate,Tim Fasano,0,
Clark,999,U.S. Senate,Michael Haines,0,
Clark,999,U.S. Senate,Jesse Holland,0,
Clark,999,U.S. Senate,None Of These Candidates,0,
Clark,999,U.S. Senate,Jeffrey Reeves,0,
Clark,999,U.S. Senate,Harry Reid,0,
Clark,999,U.S. Senate,Wil Stand,0,
Douglas,01,Attorney General,Travis Barrick,251,
Douglas,01,Attorney General,Catherine Cortez Masto,211,
Douglas,01,Attorney General,Joel Hansen,36,
Douglas,01,Attorney General,None Of These Candidates,25,
Douglas,01,Governor,David Curtis,9,
Douglas,01,Governor,Eugene Disimone,5,
Douglas,01,Governor,Floyd Fitzgibbons,5,
Douglas,01,Governor,Aaron Honig,0,
Douglas,01,Governor,Lampitt Arthur Forest,0,
Douglas,01,Governor,None Of These Candidates,10,
Douglas,01,Governor,Rory Reid,99,
Douglas,01,Governor,Brian Sandoval,403,
Douglas,01,State House,Joetta Brown,175,39
Douglas,01,State House,Kelly Kite,321,39
Douglas,01,State House,David Schumann,25,39
Douglas,01,State Senate,Cody Quirk,16,
Douglas,01,State Senate,Kevin Ranft,115,
Douglas,01,State Senate,James Settelmeyer,392,
Douglas,01,U.S. House,Russell Best,21,2
Douglas,01,U.S. House,Dean Heller,381,2
Douglas,01,U.S. House,Nancy Price,115,2
Douglas,01,U.S. Senate,Sharron Angle,332,
Douglas,01,U.S. Senate,Scott Ashjian,9,
Douglas,01,U.S. Senate,Tim Fasano,5,
Douglas,01,U.S. Senate,Michael Haines,1,
Douglas,01,U.S. Senate,Jesse Holland,2,
Douglas,01,U.S. Senate,None Of These Candidates,15,
Douglas,01,U.S. Senate,Jeffrey Reeves,3,
Douglas,01,U.S. Senate,Harry Reid,163,
Douglas,01,U.S. Senate,Wil Stand,1,
Douglas,02,Attorney General,Travis Barrick,408,
Douglas,02,Attorney General,Catherine Cortez Masto,293,
Douglas,02,Attorney General,Joel Hansen,74,
Douglas,02,Attorney General,None Of These Candidates,16,
Douglas,02,Governor,David Curtis,6,
Douglas,02,Governor,Eugene Disimone,17,
Douglas,02,Governor,Floyd Fitzgibbons,12,
Douglas,02,Governor,Aaron Honig,3,
Douglas,02,Governor,Lampitt Arthur Forest,2,
Douglas,02,Governor,None Of These Candidates,15,
Douglas,02,Governor,Rory Reid,179,
Douglas,02,Governor,Brian Sandoval,576,
Douglas,02,State House,Joetta Brown,239,39
Douglas,02,State House,Kelly Kite,475,39
Douglas,02,State House,David Schumann,72,39
Douglas,02,U.S. House,Russell Best,26,2
Douglas,02,U.S. House,Dean Heller,584,2
Douglas,02,U.S. House,Nancy Price,180,2
Douglas,02,U.S. Senate,Sharron Angle,507,
Douglas,02,U.S. Senate,Scott Ashjian,8,
Douglas,02,U.S. Senate,Tim Fasano,11,
Douglas,02,U.S. Senate,Michael Haines,2,
Douglas,02,U.S. Senate,Jesse Holland,4,
Douglas,02,U.S. Senate,None Of These Candidates,16,
Douglas,02,U.S. Senate,Jeffrey Reeves,4,
